item_id,manage_number
2857289,DP005603
2859550,DP005604
2865111,DP005644
2865112,DP005645
2866625,DP005683
2866626,DP005684
2870104,DP005703
2870666,DP005706
2877987,DP005769
2878601,DP005777
2885518,DP005800
2885519,DP005801
2886430,DP005810
2887894,DP005815
2887896,DP005817
2888649,DP005820
2888650,DP005821
2888654,DP005825
2888655,DP005826
2888726,DP005829
2785616,DU013579
2839199,DU013807
2839875,DU013817
2848028,DU013887
2850928,DU013892
2856463,DU013925
2871359,DU013966
2871360,DU013967
2874432,DU013991
2874433,DU013992
2874860,DU013996
2874861,DU013997
2880065,DU014022
2881283,DU014026
2888059,DU014038
2889227,DU014042
1749735,DV010068
2851047,DV017712
2853474,DV017740
2859303,DV017770
2861629,DV017773
2862683,DV017813
2863400,DV017822
2863401,DV017823
2868585,DV017838
2868587,DV017840
2868588,DV017841
2868589,DV017842
2870046,DV017852
2870409,DV017861
2870860,DV017871
2874005,DV017886
2874006,DV017887
2874007,DV017888
2875733,DV017934
2879464,DV017948
2880264,DV017952
2880265,DV017953
2880266,DV017954
2880267,DV017955
2884173,DV017968
1721460,DZ000705
1691963,EC011603
1804270,EC012667
1835229,EC012976
2740770,EE012086
2740850,EE012091
2743304,EE012106
2750148,EE012132
2851664,EE012540
2851666,EE012542
2860746,EE012562
2863915,EE012587
2871375,EE012596
2873613,EE012613
2880277,EE012627
2883432,EE012642
1817942,EF009409
2738178,EF016911
2739545,EF016931
2753573,EF017011
2753574,EF017012
2763795,EF017074
2829123,EF017471
2829124,EF017472
2840452,EF017549
2840723,EF017550
2841311,EF017561
2853177,EF017680
2856719,EF017736
2856720,EF017737
2859891,EF017752
2859893,EF017754
2861957,EF017767
2861958,EF017768
2869425,EF017794
2869567,EF017795
2871377,EF017831
2871378,EF017832
2871379,EF017833
2871449,EF017839
2871451,EF017840
2875123,EF017856
2875150,EF017858
2875336,EF017870
2876234,EF017876
2877467,EF017912
2878262,EF017915
2880784,EF017922
2883381,EF017947
2883647,EF017951
2885425,EF017955
2885476,EF017958
2885546,EF017959
2885547,EF017960
2885548,EF017961
2890141,EF017972
1686868,EN006102
1688669,EN006130
1812956,EN007184
2765501,EN013392
2850227,EN013826
2850435,EN013827
2852905,EN013831
2853584,EN013841
2854191,EN013842
2855572,EN013853
2855574,EN013855
2857539,EN013869
2860002,EN013884
2862198,EN013893
2862584,EN013895
2875280,EN013964
2875282,EN013966
2879008,EN013984
2879767,EN013991
2880064,EN013994
