item_id,manage_number
2871780,YC012217
2871781,YC012218
2871869,RU008701
2872004,YE009400
2872164,GJ021506
2872197,A0080901
2872231,FN015978
2872352,XM004878
2872417,XW003674
2872474,VX007047
2872558,A0081001
2872560,A0081003
2872593,VX007054
2872673,A0081064
2872674,A0081065
2872675,A0081066
2872695,A0081069
2872711,AI010275
2872914,AI010281
2872937,RY011912
2873004,PX013856
2873050,HV018988
2873082,YZ023270
2873159,FU027212
2873169,FH023394
2873181,EN013952
2873232,VX007065
2873272,A0081180
2873362,YZ023295
2873363,YZ023296
2873364,YZ023297
2873385,XP005440
2873454,XH006722
2873501,YP013361
2873504,A0081209
2873505,A0081210
2873517,VU007237
2873518,VU007238
2873519,VU007239
2873520,VU007240
2873521,VU007241
2873552,TW012061
2873568,YZ023315
2873577,VX007067
2873598,OZ016106
2873599,OZ016107
2873600,OZ016108
2873607,NU024793
2873642,FU027224
2873684,A0081253
2873709,FU027233
2873917,A0081293
2873965,OZ016116
2874043,DV017896
2874061,XP005443
2874191,NP017806
2874198,XM004937
2874233,NP017808
2874234,NP017809
2874240,ZZ001722
2874330,A0081440
2874331,A0081441
2874342,YP013383
2874397,YP013384
2874473,HZ016453
2874474,HZ016454
2874660,A0081522
2874690,A0081535
2874755,TU034919
2874815,YP013390
2874837,SU016158
2874838,SU016159
2874890,GZ018622
2874893,A0081566
2874899,BW008072
2874914,XR005595
2874929,RZ007121
2874942,A0081590
2875012,NP017822
2875059,WU005178
2875104,FH023425
2875105,FH023426
2875106,FH023427
2875116,A0081607
2875194,WP009709
2875271,EF017869
2875321,HZ016466
2875324,XB005629
2875347,TW012086
2875348,TW012087
2875353,FU027277
2875430,YY005192
2875516,BJ008539
2875519,PI022340
2875521,PI022342
2875591,WU005203
2875615,WZ086122
2875616,WZ086123
2875617,WZ086124
2875619,WZ086126
2875631,PG027685
2875737,GE017137
2875743,A0081756
2875788,A0081772
2875799,A0081783
2875802,A0081784
2875808,A0081789
2875864,HV019008
2875950,DV017939
2876098,CR023035
2876129,HX019713
2876154,A0081883
2876168,ID019533
2876308,A0081922
2876310,A0081924
2876312,A0081926
2876319,RI007413
2876371,TW012110
2876372,TW012111
2876375,TW012114
2876388,A0081936
2876402,XH006762
2876408,IY015974
2876439,A0081947
2876487,A0081956
2876491,A0081957
2876509,RT011780
2876524,A0081971
2876567,OU006776
2876615,A0081989
2876616,A0081990
2876618,A0081992
2876648,RT011784
2876664,WZ086134
2876677,A0082016
2876724,BJ008569
2876727,GN018706
2876787,A0082057
2876788,A0082058
2876789,A0082059
2876822,TW012124
2876832,A0082070
2876849,A0082074
2876858,HX019724
2876859,HX019725
2876862,GE017151
2876879,A0082079
2876880,A0082080
2876939,IY015976
2876997,A0082121
2877038,A0082129
2877039,A0082130
2877040,A0082131
2877081,A0082158
2877109,A0082180
2877112,A0082183
2877113,A0082184
2877114,A0082185
2877146,EX014070
2877202,AI010332
2877204,AI010334
2877248,A0082236
2877296,BW008093
2877327,A0082268
2877356,A0082275
2877387,YV010138
2877440,IW017077
2877468,DP005762
2877580,YE009441
2877581,AD010132
2877597,YZ023396
2877598,YZ023397
2877617,YY005198
2877782,A0082398
2877809,XG005316
2877810,YZ023400
2877844,AG008519
2877848,PZ028649
2877856,BY006946
2877866,A0082408
2877867,A0082409
2877869,DP005768
2877925,HK009618
2877974,VO004370
2877992,GM015748
2878011,RZ007142
2878054,XG005331
2878062,XO007238
2878071,PO020272
2878095,XO007244
2878108,DB016614
2878126,A0082488
2878197,VU007302
2878214,CR023069
2878272,VO004374
2878273,AW007767
2878281,AW007768
2878282,AW007769
2878283,AW007770
2878314,A0082555
2878341,A0082568
2878368,PG027734
2878456,RI007441
2878577,AX006130
2878591,SU016175
2878592,SU016176
2878633,A0082674
2878666,XV005370
2878678,XV005382
2878679,XV005383
2878680,XV005384
2878681,YF010085
2878686,A0082690
2878687,A0082691
2878741,A0082712
2878799,XO007276
2878809,A0082742
2878810,A0082743
2878915,A0082797
2878937,XO007297
2879039,A0082848
2879044,A0082853
2879047,A0082856
2879060,HV019024
2879118,A0082892
2879126,FR018991
2879127,FR018992
2879140,A0082904
2879141,A0082905
2879235,XP005463
2879314,TU034980
2879327,TU034993
2879347,VM006603
2879383,WA011531
2879384,WA011532
2879385,WA011533
2879425,A0082952
2879431,BU006972
2879432,BU006973
2879478,YF010089
2879485,IY015985
2879505,TU034999
2879521,FN016047
2879522,FN016048
2879547,YZ023408
2879583,YZ023410
2879620,PF021612
2879630,OW007666
2879631,OW007667
2879693,FP018675
2879709,XW003734
2879742,IY015990
2879750,IY015998
2879790,BZ007012
2879793,XP005475
2879857,A0083063
2879885,A0083074
2879896,YZ023421
2879934,A0083092
2880019,HK009630
2880055,DV017950
2880082,EN013997
2880109,A0083160
2880113,FH023465
2880137,VX007116
2880138,VX007117
2880157,MC017194
2880158,MC017195
2880202,A0083198
2880294,VX007140
2880295,VX007141
2880296,VX007142
2880297,VX007143
2880298,VX007144
2880330,A0083226
2880335,A0083231
2880364,MC017198
2880378,BY006979
2880397,A0083260
2880398,A0083261
2880470,YP013414
2880648,XR005624
2880661,A0083333
2880662,FU027346
2880668,EF017916
2880690,A0083349
2880691,A0083350
2880692,A0083351
2880693,A0083352
2880694,A0083353
2880703,A0083355
2880704,A0083356
2880725,WA011559
2880726,WA011560
2880727,WA011561
2880728,WA011562
2880729,WA011563
2880738,RV008362
2880771,TW012159
2880800,GM015751
2880808,CR023080
2880809,A0083371
2880812,A0083372
2880814,RG010244
2880868,PG027797
2880869,PG027798
2880931,AD010152
2880937,A0083394
2880971,XA007245
2881078,YP013426
2881290,RV008371
2881291,RV008372
2881312,A0083468
2881389,BU007038
2881426,A0083534
2881512,PG027800
2881513,PG027801
2881573,A0083567
2881609,A0083579
2881685,YA010680
2881686,IU015836
2881726,RT011839
2881731,IW017108
2881794,YA010683
2881802,PG027809
2881829,A0083637
2881885,A0083656
2881886,A0083657
2881897,A0083666
2881898,A0083667
2881900,A0083669
2881911,OW007673
2881912,XW003749
2881913,XW003750
2881947,AX006134
2881998,RT011841
2882005,A0083730
2882007,A0083732
2882031,A0083745
2882036,HX019748
2882046,RY011972
2882114,PZ028655
2882189,VR004432
2882203,HX019751
2882205,HX019753
2882209,IY016040
2882247,AD010173
2882304,A0083793
2882311,A0083796
2882327,A0083798
2882345,FH023485
2882385,AP000644
2882387,AP000646
2882388,AP000647
2882390,AP000649
2882406,WA011584
2882431,VU007348
2882448,A0083813
2882449,A0083814
2882455,GJ021528
2882500,RT011854
2882555,HV019040
2882588,A0083857
2882593,BV007716
2882610,BI005245
2882611,BI005246
2882613,BI005248
2882654,BW008130
2882701,XJ005332
2882760,VR004435
2882765,RZ007167
2882810,A0083912
2882844,RT011870
2882845,RT011871
2882850,A0083917
2882874,A0083924
2882921,A0083928
2882931,RV008376
2882934,RV008379
2882943,BV007728
2882962,RT011875
2882981,FH023505
2883000,AW007791
2883019,AD010188
2883067,IY016052
2883084,TU035050
2883149,VX007166
2883163,VX007167
2883165,A0083964
2883174,PZ028660
2883229,AI010428
2883230,AI010429
2883290,YZ023459
2883293,AX006137
2883294,AX006138
2883319,A0084017
2883331,AX006141
2883371,A0084021
2883372,A0084022
2883397,EE012641
2883413,A0084043
2883414,A0084044
2883415,A0084045
2883429,A0084050
2883482,RU008743
2883544,EE012646
2883545,EE012647
2883634,CR023122
2883675,A0084095
2883763,FP018688
2883785,AW007797
2883832,A0084138
2883835,A0084141
2883857,VU007377
2883864,RX009026
2883931,XM005031
2883975,VM006606
2883991,A0084184
2883992,A0084185
2883993,A0084186
2883994,A0084187
2883995,A0084188
2883996,A0084189
2883997,A0084190
2883998,A0084191
2883999,A0084192
2884000,A0084193
2884001,A0084194
2884002,A0084195
2884047,XT003109
2884061,DV017967
2884064,A0084215
2884069,A0084220
2884070,A0084221
2884071,A0084222
2884073,A0084224
2884074,A0084225
2884075,A0084226
2884076,A0084227
2884077,A0084228
2884078,A0084229
2884079,A0084230
2884080,A0084231
2884114,HX019774
2884179,A0084269
2884181,AG008578
2884268,YZ023463
2884271,YZ023466
2884277,A0084302
2884381,AX006148
2884382,AX006149
2884383,AX006150
2884496,A0084375
2884593,SD015467
2884614,BU007078
2884618,YP013441
2884623,A0084421
2884624,A0084422
2884626,XI006131
2884634,XO007350
2884640,A0084423
2884666,XT003113
2884756,A0084455
2884757,A0084456
2884759,A0084458
2884760,A0084459
2884761,A0084460
2884762,A0084461
2884763,A0084462
2884764,A0084463
2884765,A0084464
2884769,XM005035
2884801,A0084475
2884855,A0084508
2884860,A0084513
2884861,A0084514
2884862,A0084515
2884896,A0084536
2884901,A0084539
2884903,PP007849
2884905,PP007851
2884906,PP007852
2884907,PP007853
2884945,PG027823
2884952,YC012240
2884956,XH006825
2884989,A0084563
2884992,A0084566
2885069,A0084594
2885113,ID019613
2885122,ID019615
2885262,A0084629
2885266,YP013446
2885287,YZ023501
2885308,GJ021573
2885323,EN014021
2885350,A0084663
2885366,CR023156
2885374,A0084672
2885375,A0084673
2885376,A0084674
2885418,A0084689
2885419,A0084690
2885424,A0084693
2885433,VO004397
2885510,DP005792
2885512,DP005794
2885513,DP005795
2885514,DP005796
2885539,YZ023523
2885540,YZ023524
2885549,XG005367
2885550,XG005368
2886011,OU006861
2886012,OU006862
2886019,A0084873
2886020,A0084874
2886033,VX007195
2886042,IW017140
2886097,MC017225
2886182,YP013461
2886184,YP013463
2886193,RV008410
2886207,RV008411
2886219,YZ023537
2886234,WA011607
2886251,PG027869
2886267,A0084933
2886334,A0084964
2886338,XR005663
2886339,XR005664
2886388,IW017149
2886398,BV007750
2886659,A0085072
2886693,XV005438
2886694,BI005258
2886711,XH006849
2886713,A0085095
2886742,EF017966
2886788,IW017153
2886789,IW017154
2886805,FH023556
2886847,YY005246
2886849,YY005248
2886852,A0085130
2886853,A0085131
2886904,AC007649
2886923,A0085158
2886975,BJ008647
2886979,A0085176
2887031,MC017230
2887099,VU007417
2887140,XH006891
2887143,XH006894
2887182,PZ028697
2887243,FH023600
2887246,WP009810
2887247,WP009811
2887291,XG005374
2887304,A0085252
2887358,A0085273
2887423,AC007678
2887449,A0085294
2887601,A0085344
2887602,A0085345
2887719,NU024855
2887721,BZ007050
2887788,RU008747
2887814,GE017265
2887843,A0085414
2887847,BZ007051
2887933,RV008416
2887992,FH023620
2888033,RU008756
2888035,A0085471
2888037,A0085473
2888038,A0085474
2888043,A0085477
2888044,A0085478
2888045,A0085479
2888046,A0085480
2888069,YC012246
2888079,PG027942
2888090,A0085489
2888114,MC017237
2888134,MC017239
2888141,YE009522
2888143,YC012249
2888177,XB005729
2888189,GZ018664
2888190,GZ018665
2888191,GZ018666
2888193,AI010469
2888203,XG005403
2888213,YF010167
2888215,A0085515
2888224,A0085521
2888290,YE009524
2888305,A0085539
2888309,XS004629
2888336,A0085549
2888508,AG008594
2888562,AI010477
2888563,AI010478
2888693,OW007710
2888694,OW007711
2888706,OW007723
2888718,A0085677
2888727,DP005830
2888733,VX007242
2888747,A0085686
2888751,A0085690
2888832,A0085723
2888846,VX007268
2888857,A0085724
2888918,A0085766
2888953,BZ007057
2888954,BZ007058
2889013,PY021297
2889048,XH006987
2889061,HN005709
2889079,A0085807
2889080,A0085808
2889089,A0085814
2889120,TU035098
2889174,A0085842
2889197,VU007431
2889217,A0085859
2889218,A0085860
2889293,OU006900
2889319,OU006903
2889342,XW003762
2889377,A0085892
2889391,XR005698
2889449,PG027961
2889469,XW003773
2889473,A0085917
2889474,A0085918
2889510,YP013487
2889547,A0085934
2889570,IY016117
2889611,XJ005360
2889658,WP009826
2889696,WU005259
2889752,WU005260
