item_id,manage_number
2862254,A0078072
2862255,A0078073
2862257,A0078075
2862299,A0078082
2862429,RY011841
2862527,XY007164
2862541,PO020243
2862614,TU034733
2862615,TU034734
2862694,A0078248
2862860,OU006480
2863008,A0078333
2863009,A0078334
2863093,A0078355
2863218,A0078391
2863279,A0078427
2863280,A0078428
2863318,YZ023060
2863319,YZ023061
2863329,NU024772
2863383,GJ021458
2863384,GJ021459
2863386,GJ021461
2863387,GJ021462
2863388,GJ021463
2863389,GJ021464
2863390,GJ021465
2863456,A0078470
2863497,YZ023068
2863514,YC012141
2863670,YZ023076
2863959,A0078597
2863960,A0078598
2863961,A0078599
2863962,A0078600
2863963,A0078601
2863964,A0078602
2863965,A0078603
2863966,A0078604
2863971,AC007463
2863972,AC007464
2863973,AC007465
2863979,AC007471
2863984,AC007476
2864059,PO020250
2864136,ID019434
2864210,A0078657
2864232,WZ086101
2864233,WZ086102
2864234,WZ086103
2864235,WZ086104
2864236,WZ086105
2864251,PI022322
2864267,A0078671
2864281,A0078680
2864284,A0078683
2864368,AI010173
2864432,AG008426
2864434,YZ023088
2864469,FU027069
2864475,A0078724
2864585,XM004805
2864700,A0078794
2864904,AI010182
2864994,XH006634
2865095,XI005983
2865157,A0078946
2865158,A0078947
2865180,XH006659
2865262,YZ023126
2865263,YZ023127
2865312,RV008257
2865355,BU006836
2865356,BU006837
2865467,RT011696
2865510,A0079025
2865523,A0079036
2865524,A0079037
2865849,A0079168
2865850,A0079169
2865851,A0079170
2865852,A0079171
2865853,A0079172
2865854,A0079173
2865897,A0079196
2865912,A0079200
2865913,A0079201
2865914,A0079202
2865956,YZ023141
2865970,YY005122
2865976,A0079214
2865977,A0079215
2865980,A0079217
2865992,WU005097
2865993,WU005098
2866019,EN013918
2866059,DJ013871
2866079,NP017763
2866081,RY011873
2866160,SU016115
2866258,A0079266
2866304,PH018399
2866305,PH018400
2866306,PH018401
2866307,PH018402
2866308,PH018403
2866344,A0079280
2866382,EN013919
2866383,EN013920
2866392,YC012163
