item_id,manage_number
2866088,OU006542
2866131,A0079240
2866134,A0079243
2866135,A0079244
2866173,TU034794
2866176,A0079250
2866178,A0079252
2866197,WA011476
2866198,WA011477
2866222,BY006847
2866223,AI010209
2866263,YF009958
2866264,YF009959
2866277,HK009555
2866337,YD011280
2866345,A0079281
2866347,A0079283
2866380,YC012157
2866467,A0079299
2866540,A0079308
2866563,WB030407
2866615,A0079325
2866644,YD011287
2866669,WB030418
2866681,A0079339
2866741,PG027525
2866751,IW016974
2866769,A0079370
2866793,AC007522
2866794,AC007523
2866812,FN015921
2866816,A0079393
2866828,FN015922
2866904,A0079407
2866911,A0079408
2866914,XH006680
2866928,HK009573
2866929,HK009574
2866931,HK009576
2866950,XT003038
2866979,FP018564
2867003,PZ028618
2867004,PZ028619
2867044,A0079450
2867049,A0079455
2867050,A0079456
2867051,A0079457
2867057,BY006853
2867059,A0079459
2867064,A0079460
2867076,YZ023169
2867085,A0079465
2867153,YA010539
2867177,EX014035
2867178,EX014036
2867191,PG027536
2867253,FU027127
2867258,YF009969
2867269,BJ008486
2867293,RT011714
2867330,DJ013873
2867341,YY005131
2867353,NP017774
2867354,EF017782
2867381,PZ028621
2867384,YF009972
2867394,AI010223
2867439,OW007630
2867443,ID019451
2867527,YA010551
2867551,XS004539
2867598,HX019605
2867599,HX019606
2867617,XS004540
2867652,A0079574
2867747,PG027537
2867751,IY015899
2867760,YP013316
2867763,FU027130
2867774,BV007633
2867780,VM006519
2867783,SU016127
2867800,BY006876
2867801,BY006877
2867838,FU027136
2867843,XR005519
2867844,XR005520
2867848,XR005524
2867855,A0079622
2867878,WU005105
2867888,OW007635
2868012,XH006695
2868033,WU005109
2868047,A0079662
2868090,PG027551
2868093,PG027554
2868094,PG027555
2868096,PG027557
2868098,PG027559
2868108,YE009347
2868144,AW007688
2868146,MC017121
2868162,FH023285
2868211,A0079688
2868230,FH023300
2868232,FH023302
2868238,BV007639
2868253,A0079707
2868301,IY015902
2868378,YC012182
2868406,FH023306
2868496,YE009361
2868497,YE009362
2868506,A0079778
2868528,FU027145
2868543,FU027160
2868544,FU027161
2868584,DV017837
2868693,FH023311
2868694,FH023312
2869343,FH023323
2869344,FH023324
2869345,FH023325
2869346,FH023326
2869349,A0080038
2869350,A0080039
2869363,A0080043
2869381,IY015914
2869410,YP013340
2869417,BJ008495
2869553,GN018685
2869568,YC012198
2869569,YC012199
2869781,A0080245
2869808,HX019643
2869834,XM004850
2869843,A0080257
2869907,XB005583
2869909,XB005585
2869953,XB005586
2869964,EX014045
2869970,YY005145
2870003,IW017015
2870035,A0080315
2870036,VM006548
2870039,FH023329
2870058,A0080318
2870086,XM004853
2870123,DV017859
2870158,A0080350
2870211,YF010028
2870262,YY005151
2870266,GM015702
2870382,RI007377
2870401,A0080436
2870403,A0080438
2870406,XJ005268
2870456,A0080464
2870534,XJ005272
2870718,YD011308
2870745,A0080531
2870799,PG027633
2870800,PG027634
2870819,OZ016077
2870822,RV008276
2870823,RV008277
2870843,YY005156
2870859,DV017870
2870861,DV017872
2870874,FH023340
2870879,EF017811
2870892,AW007722
2870918,A0080580
2870950,A0080586
2870960,A0080588
2870990,A0080611
2871031,BZ006973
2871046,GJ021482
2871047,GJ021483
2871053,EF017825
2871055,EF017827
2871064,XA007195
2871086,EF017828
2871180,PG027638
2871188,TU034844
2871197,VR004396
2871211,TU034848
2871317,RX008989
2871371,YF010039
2871374,VR004397
2871500,XB005607
2871509,TU034854
2871510,TU034855
2871511,TU034856
2871512,TU034857
2871513,TU034858
2871517,A0080735
2871530,FU027179
2871533,A0080738
2871594,OZ016089
2871603,A0080761
2871621,EX014054
2871622,EX014055
2871634,YV010084
2871656,GM015709
2871684,XI006011
2871757,HX019669
2871825,PX013838
2871866,RU008698
2871867,RU008699
2871945,YA010570
2871946,YA010571
2871968,DB016600
2872030,AX006099
2872066,A0080868
2872067,XP005414
2872093,XP005418
2872113,A0080889
2872114,A0080890
2872143,XW003672
2872172,A0080897
2872174,OU006630
2872175,OU006631
2872179,OU006635
2872181,OU006637
2872187,OU006643
2872189,MC017152
2872269,YZ023216
2872324,PX013846
2872328,PX013850
2872348,XM004874
2872356,RV008305
2872451,GN018698
2872478,IU015785
2872510,A0080986
2872514,VX007048
2872691,OW007653
2872742,XW003694
2872773,YP013356
2872779,FU027189
2872859,A0081105
2872863,EE012599
2872872,A0081110
2872888,A0081111
2872891,A0081114
2872925,AC007568
2872932,AC007570
2872933,AC007571
2872955,XH006716
2872956,XH006717
2872988,FU027193
2872989,FU027194
2872990,FU027195
2873015,FN015987
2873021,OU006675
2873024,XM004906
2873026,XM004908
2873033,A0081129
2873053,A0081136
2873156,FU027209
2873172,NP017794
2873188,A0081147
2873194,YZ023276
2873203,PG027673
2873204,PG027674
2873206,PG027676
2873237,GZ018607
2873396,TM023854
2873464,A0081203
2873554,HV018995
2873622,PG027678
2873666,BZ006985
2873693,A0081259
2873714,VU007243
2873727,YZ023325
2873747,YZ023333
2873811,A0081279
2873829,YZ023343
2873841,XA007210
2873843,FH023412
2873853,TU034892
2873884,TU034897
2873885,TU034898
2873912,FN015997
2873915,RX009002
2873920,A0081296
2873922,A0081298
2873987,HV019006
2874029,A0081328
2874033,A0081332
2874066,XM004924
2874137,A0081402
2874144,A0081404
2874183,NP017805
2874206,ZZ001720
2874213,YA010577
2874238,NP017811
2874329,A0081439
2874389,PN010605
2874390,PN010606
2874412,XB005610
2874429,DU013988
2874441,OU006688
2874442,OU006689
2874462,XH006731
2874463,XH006732
2874468,HZ016448
2874469,HZ016449
2874483,TM023858
2874489,RV008313
2874652,WP009708
2874699,SU016154
2874708,YY005177
2874710,BJ008525
2874713,SD015408
2874724,SD015411
2874785,TU034930
2874816,YP013391
2874820,XB005619
2874828,TU034936
2874829,TU034937
2874830,TU034938
2874831,TU034939
2874832,TU034940
2874833,TU034941
2874840,XB005621
2874848,IW017070
2874917,NP017817
2874919,VX007085
2874924,BI005225
2875009,XB005627
2875015,GS014972
2875019,AY005690
2875039,DD020312
2875075,YY005189
2875079,HX019683
2875080,HX019684
2875117,A0081608
2875139,A0081612
2875172,YP013404
2875181,FU027259
2875183,FU027261
2875184,FU027262
2875185,FU027263
2875193,RX009006
2875196,A0081626
2875197,A0081627
2875269,EF017867
2875285,A0081638
2875294,FP018618
2875313,OU006711
2875314,OU006712
2875315,OU006713
2875316,OU006714
2875495,IU015810
2875507,BJ008531
2875508,BJ008532
2875536,KJ015338
2875546,KJ015339
2875612,A0081725
2875627,SU016160
2875654,A0081734
2875657,A0081737
2875658,A0081738
2875659,A0081739
2875683,OU006729
2875701,PA020130
2875707,A0081745
2875720,WP009713
2875721,WP009714
2875770,XJ005300
2875826,XV005337
2875832,TW012092
2875871,A0081807
2875877,AG008498
2875927,A0081827
2875940,XH006757
2875942,A0081830
2875947,DV017936
2875948,DV017937
2875949,DV017938
2875958,XH006760
2875974,A0081837
2875975,A0081838
2876015,BJ008550
2876022,A0081844
2876023,A0081845
2876064,DD020314
2876081,FP018622
2876109,A0081868
2876126,A0081873
2876132,PA020134
2876146,EN013977
2876157,A0081886
2876164,PG027706
2876165,PG027707
2876184,A0081892
2876185,A0081893
2876207,OU006759
2876208,OU006760
2876232,YD011368
2876278,EF017882
2876298,A0081917
2876300,A0081919
2876316,A0081930
2876331,DD020318
2876337,XG005310
2876361,FP018635
2876396,XW003710
2876399,XV005342
2876405,XW003713
2876471,XW003717
2876473,XW003719
2876474,XW003720
2876475,XW003721
2876476,XW003722
2876477,XW003723
2876478,XW003724
2876513,RU008720
2876552,A0081976
2876557,ID019538
2876600,GM015724
2876602,GM015726
2876603,GM015727
2876657,BW008090
2876670,A0082009
2876672,A0082011
2876689,A0082028
2876703,YD011383
2876704,YD011384
2876728,AD010125
2876742,GN018707
2876751,YD011385
2876757,EF017894
2876767,A0082048
2876779,DJ013894
2876781,DJ013896
2876786,YZ023381
2876809,GN018710
2876810,GN018711
2876814,FU027281
2876815,FU027282
2876835,OZ016125
2876890,CR023039
2876891,CR023040
2876902,A0082081
2876931,A0082089
2876946,A0082099
2876955,A0082102
2876963,A0082106
2876964,A0082107
2876965,A0082108
2876966,A0082109
2876977,RT011793
2876979,RT011795
2877019,WP009719
2877020,WP009720
2877029,WP009729
2877035,WP009735
2877042,SU016161
2877061,A0082139
2877062,A0082140
2877063,A0082141
2877064,AD010129
2877086,A0082163
2877135,A0082186
2877140,PZ028647
2877145,IU015820
2877173,AI010326
2877225,TW012132
2877240,A0082232
2877241,A0082233
2877303,EX014076
2877337,DP005752
2877338,DP005753
2877340,DP005755
2877341,DP005756
2877361,WU005207
2877363,HZ016469
2877364,HZ016470
2877373,A0082285
2877374,A0082286
2877390,VM006582
2877398,EF017902
2877399,EF017903
2877401,EF017905
2877421,YZ023382
2877445,VM006585
2877449,VM006589
2877455,HX019726
2877456,HZ016471
2877470,AH007917
2877472,AH007919
2877489,A0082315
2877516,YZ023388
2877517,YZ023389
2877518,YZ023390
2877524,HX019727
2877594,YZ023393
2877606,EX014080
2877607,EX014081
2877630,OU006787
2877651,A0082350
2877682,A0082361
2877683,A0082362
2877692,RI007429
2877705,A0082376
2877706,A0082377
2877713,A0082378
2877744,DU014001
2877747,DU014004
2877769,BU006958
2877770,BU006959
2877819,SD015438
2877823,CR023052
2877865,A0082407
2877917,A0082417
2877970,A0082427
2878008,SD015461
2878025,IW017085
2878027,IW017087
2878050,A0082461
2878182,FU027309
2878202,A0082517
2878205,AW007760
2878210,CR023065
2878211,CR023066
2878224,YD011388
2878225,YD011389
2878230,TW012152
2878246,OU006790
2878292,YV010148
2878329,OZ016134
2878330,OZ016135
2878331,OZ016136
2878332,OZ016137
2878333,OZ016138
2878334,OZ016139
2878372,PG027738
2878400,A0082587
2878417,IA019959
2878422,AH007932
2878450,A0082605
2878535,XH006780
2878549,BV007683
2878571,BY006964
2878581,A0082648
2878608,XM004984
2878613,A0082656
2878855,A0082779
2878865,AI010382
2878866,AI010383
2878867,AI010384
2878869,AI010386
2878958,XO007303
2878965,YA010672
2878997,PF021606
2879005,WU005227
2879010,XJ005313
2879021,XR005599
2879037,PG027775
2879038,DU014020
2879083,FU027320
2879106,A0082880
2879107,A0082881
2879108,A0082882
2879109,A0082883
2879110,A0082884
2879111,A0082885
2879112,A0082886
2879113,A0082887
2879138,IY015978
2879155,XA007213
2879167,FU027321
2879175,HZ016475
2879186,XA007224
2879192,A0082917
2879243,IY015980
2879257,AI010392
2879258,AI010393
2879259,AI010394
2879273,VX007094
2879277,A0082931
2879296,BZ007003
2879300,A0082935
2879315,TU034981
2879322,TU034988
2879333,RY011951
2879343,A0082943
2879345,BU006961
2879373,RU008724
2879392,WN007769
2879397,RU008727
2879398,AC007609
2879419,BZ007004
2879433,FH023445
2879434,FH023446
2879472,TU034995
2879496,XB005653
2879497,A0082972
2879515,MC017190
2879526,FN016052
2879529,TU035004
2879535,A0082981
2879537,A0082983
2879540,A0082986
2879560,SU016186
2879585,XA007226
2879593,GE017167
2879594,GE017168
2879624,A0083003
2879625,A0083004
2879626,A0083005
2879627,A0083006
2879647,YF010092
2879649,YF010094
2879650,YF010095
2879651,YF010096
2879652,DU014021
2879658,FH023452
2879659,FH023453
2879660,FH023454
2879671,EE012616
2879677,RI007458
2879678,RI007459
2879679,RI007460
2879680,RI007461
2879694,PX013878
2879695,PX013879
2879716,DV017949
2879719,A0083017
2879720,A0083018
2879725,XI006082
2879738,YF010099
2879739,IY015987
2879740,IY015988
2879763,A0083031
2879764,A0083032
2879776,A0083034
2879777,A0083035
2879778,A0083036
2879779,A0083037
2879781,A0083039
2879787,A0083040
2879789,PG027793
2879794,XP005476
2879807,BI005242
2879836,AH007935
2879851,DJ013909
2879873,BY006974
2879878,AH007937
2879892,YY005212
2879898,A0083075
2879904,A0083079
2879924,A0083090
2879929,A0083091
2879930,GZ018637
2879931,TU035005
2879932,TU035006
2879945,FN016060
2879949,RY011953
2879951,A0083095
2879952,A0083096
2879953,A0083097
2879954,A0083098
2879955,A0083099
2879969,TU035007
2879979,A0083103
2880000,IW017092
2880016,HK009627
2880017,HK009628
2880018,HK009629
2880048,YZ023428
2880049,RT011809
2880050,RT011810
2880052,FH023464
2880073,VX007100
2880080,YZ023429
2880085,VX007103
2880090,XI006084
2880091,XI006085
2880097,YF010102
2880098,RV008355
2880103,A0083154
2880128,A0083163
2880134,VX007113
2880136,VX007115
2880164,HV019034
2880168,A0083176
2880170,A0083178
2880171,A0083179
2880187,A0083194
2880189,HK009634
2880210,BZ007019
2880230,BU006978
2880231,BU006979
2880232,BU006980
2880233,BU006981
2880248,A0083204
2880256,A0083209
2880272,A0083214
2880273,EE012623
2880275,EE012625
2880276,EE012626
2880310,RZ007159
2880311,RZ007160
2880315,AI010407
2880333,A0083229
2880361,A0083250
2880393,A0083256
2880399,A0083262
2880400,A0083263
2880401,A0083264
2880404,A0083266
2880459,XR005618
2880460,XR005619
2880483,AD010148
2880487,PN010629
2880491,BW008108
2880503,A0083284
2880506,FU027340
2880507,A0083285
2880508,A0083286
2880509,A0083287
2880517,PA020142
2880518,PA020143
2880530,IY016000
2880585,A0083301
2880594,A0083307
2880595,A0083308
2880600,A0083312
2880601,A0083313
2880603,A0083314
2880604,A0083315
2880605,A0083316
2880606,A0083317
2880614,YY005216
2880631,XP005485
2880633,YZ023431
2880655,BW008110
2880673,EF017921
2880681,A0083340
2880682,A0083341
2880683,A0083342
2880684,A0083343
2880685,A0083344
2880686,A0083345
2880687,A0083346
2880701,IW017102
2880702,IW017103
2880730,YA010676
2880733,RV008357
2880757,A0083363
2880779,PN010630
2880780,PN010631
2880781,PN010632
2880790,YZ023438
2880795,YZ023443
2880798,GM015749
2880802,RT011824
2880803,RT011825
2880818,A0083376
2880823,A0083380
2880826,DV017962
2880839,WZ086143
2880845,WZ086149
2880846,WZ086150
2880847,WZ086151
2880850,WZ086154
2880851,WZ086155
2880859,PG027795
2880860,PG027796
2880862,A0083385
2880875,WZ086160
2880876,WZ086161
2880913,WZ086183
2880914,WZ086184
2880924,WZ086194
2880925,WZ086195
2880926,WZ086196
2880927,WZ086197
2880934,AD010155
2880961,XB005660
2880962,A0083406
2880985,XW003738
2880986,TP011523
2880997,A0083407
2880999,WZ086198
2881001,WZ086200
2881002,WZ086201
2881003,WZ086202
2881004,WZ086203
2881005,WZ086204
2881013,WZ086212
2881019,DB016616
2881085,YP013427
2881111,VO004380
2881112,VO004381
2881115,XG005342
2881120,GS014979
2881159,YZ023447
2881160,YZ023448
2881162,XP005488
2881164,GJ021526
2881167,BJ008578
2881173,OW007668
2881177,XW003744
2881187,A0083450
2881199,WP009760
2881200,A0083458
2881244,RG010246
2881248,WP009766
2881262,RX009018
2881270,PX013884
2881271,PX013885
2881275,XG005349
2881277,XG005351
2881279,XG005353
2881281,YE009474
2881303,GZ018644
2881307,YZ023449
2881308,A0083466
2881331,A0083477
2881332,A0083478
2881333,A0083479
2881334,YP013432
2881353,A0083493
2881354,A0083494
2881385,RY011955
2881387,EE012632
2881388,BU007037
2881402,XW003745
2881411,DV017964
2881413,A0083525
2881414,A0083526
2881436,PN010637
2881438,PN010639
2881482,FH023472
2881483,FH023473
2881484,XB005665
2881486,A0083541
2881487,A0083542
2881488,A0083543
2881491,XA007251
2881492,XA007252
2881516,CR023100
2881522,FH023474
2881523,FH023475
2881524,FH023476
2881531,A0083552
2881568,A0083562
2881582,PA020149
2881591,EE012636
2881593,WP009773
2881594,WP009774
2881604,A0083574
2881605,A0083575
2881606,A0083576
2881612,YY005223
2881623,YE009476
2881651,XT003102
2881657,DU014028
2881658,DU014029
2881663,RT011838
2881677,TU035033
2881679,YE009480
2881680,YE009481
2881681,YP013437
2881684,A0083590
2881699,CR023105
2881701,CR023107
2881720,A0083601
2881724,RG010247
2881725,AC007621
2881792,YA010681
2881796,YA010685
2881797,YA010686
2881798,YA010687
2881799,YA010688
2881800,YA010689
2881804,PA020152
2881805,PA020153
2881828,A0083636
2881842,RX009022
2881843,RX009023
2881866,A0083643
2881888,A0083658
2881905,A0083674
2881906,A0083675
2881907,A0083676
2881915,XI006100
2881960,A0083690
2881962,A0083692
2882037,A0083750
2882038,A0083751
2882049,RY011975
2882050,RY011976
2882054,A0083758
2882070,AC007636
2882071,AC007637
2882088,WZ086242
2882089,WZ086243
2882091,WZ086245
2882097,WZ086251
2882099,WZ086253
2882103,WZ086257
2882104,WZ086258
2882105,WZ086259
2882106,WZ086260
2882107,WZ086261
2882112,PX013887
2882131,GE017169
2882135,WA011574
2882139,OZ016150
2882140,DD020356
2882141,AI010410
2882142,A0083767
2882156,HX019750
2882161,HV019035
2882165,A0083772
2882204,HX019752
2882222,IY016041
2882223,IY016042
2882224,IY016043
2882239,XO007331
2882301,XJ005327
2882307,XS004580
2882324,XJ005330
2882325,XJ005331
2882364,VX007156
2882374,XM005018
2882375,XM005019
2882377,XM005021
2882400,BV007711
2882404,BV007713
2882413,AG008525
2882422,FU027357
2882435,VU007349
2882447,IW017118
2882464,ID019574
2882465,ID019575
2882466,ID019576
2882484,YZ023450
2882485,YZ023451
2882486,YZ023452
2882489,A0083827
2882525,A0083835
2882526,A0083836
2882558,FU027360
2882559,FU027361
2882560,FU027362
2882608,KJ015372
2882618,AG008532
2882648,GE017177
2882649,GE017178
2882660,XH006800
2882661,XH006801
2882662,XH006802
2882663,XH006803
2882664,XH006804
2882683,YD011403
2882684,YD011404
2882690,AG008547
2882716,KJ015373
2882722,BZ007034
2882747,DP005781
2882758,VR004433
2882759,VR004434
2882761,XH006805
2882770,RI007481
2882848,RT011874
2882878,RI007482
2882879,RI007483
2882930,BZ007035
2882950,XR005647
2882995,AW007786
2882996,AW007787
2882997,AW007788
2883013,GJ021550
2883037,PX013891
2883038,PX013892
2883041,GG012470
2883042,GG012471
2883044,GG012473
2883045,GG012474
2883079,YA010695
2883080,YA010696
2883081,IW017124
2883097,HX019764
2883101,BJ008613
2883105,AG008561
2883106,AG008562
2883107,AG008563
2883108,AG008564
2883109,AG008565
2883110,AG008566
2883111,AG008567
2883112,AG008568
2883113,AG008569
2883114,AG008570
2883122,FU027365
2883125,PF021621
2883126,DD020377
