item_id,manage_number
100000,DE013425
100000,DE013426
100000,DE014505
100000,DE014506
100000,DE016097
100000,DE017180
100000,DG004438
100000,DG004439
100000,DG005066
100000,DJ003824
100000,DJ003951
100000,DJ004366
100000,DJ006521
100000,DP003811
100000,DU002968
100000,DU004230
100000,DU005088
100000,DU010376
100000,DV005247
100000,DV005670
100000,DV011621
100000,DV012845
100000,DV013694
100000,EF017627
100000,EL003417
100000,EL006383
100000,EN005938
100000,EX002489
100000,EX002496
100000,EX003059
100000,EX003060
100000,EX003092
100000,EZ002188
100000,EZ002189
100000,EZ002499
100000,EZ002848
100000,EZ003006
100000,EZ003220
100000,EZ003263
100000,EZ004084
100000,EZ004085
100000,EZ006410
100000,EZ007390
100000,EZ008393
100000,EZ008394
100000,EZ008442
100000,EZ008565
100000,EZ008781
100000,FH003721
100000,FH012308
100000,FH012309
100000,FH014063
100000,FH014784
100000,FH014847
100000,FH015718
100000,FH016905
100000,FH017094
100000,FH017932
100000,FH022330
100000,FN001209
100000,FN001566
100000,FN006096
100000,FN006806
100000,FN007793
100000,FP007061
100000,FP015907
100000,FP017914
100000,FR010748
100000,FR011339
100000,FR011340
100000,FR012088
100000,FR012740
100000,FR012959
100000,FU009568
100000,GD012145
100000,GE006268
100000,GE008316
100000,GG004355
100000,GG004587
100000,GG005727
100000,GG005972
100000,GG006429
100000,GG009080
100000,GG011246
100000,GJ006428
100000,GM003533
100000,GM004657
100000,GM004680
100000,GM007687
100000,GM013490
100000,GN004190
100000,GN004788
100000,GR000469
100000,GS004901
100000,GS005896
100000,GT006681
100000,GT006760
100000,GT006776
100000,GT007074
100000,GT007446
100000,GT007888
100000,GT008346
100000,GT010101
100000,GX002443
100000,GX002701
100000,GX002733
100000,GX002781
100000,GZ006270
100000,GZ006871
100000,GZ008184
100000,GZ008645
100000,GZ014760
100000,GZ015164
100000,GZ015165
100000,GZ018382
100000,GZ018384
100000,HN002026
100000,HO010054
100000,HO010117
100000,HO010632
100000,HV018645
100000,HX002507
100000,HX014684
100000,HX019621
100000,HZ003073
100000,HZ003398
100000,HZ003658
100000,HZ004929
100000,HZ005414
100000,HZ006043
100000,HZ006558
100000,HZ006559
100000,HZ009157
100000,HZ012708
100000,HZ012709
100000,HZ013678
100000,IA007527
100000,IA007622
100000,IA007844
100000,IA008508
100000,IA008749
100000,IA008826
100000,IA008870
100000,IA009217
100000,IA010094
100000,IA010610
100000,IA016484
100000,IB001208
100000,IB002131
100000,IB002270
100000,IB002397
100000,IB002921
100000,IB002922
100000,IB003427
100000,IB004137
100000,IB007542
100000,IB012733
100000,IB014123
100000,IC001753
100000,ID002902
100000,IU001929
100000,IW002339
100000,IY003096
100000,IY010015
100000,IY015378
100000,IY015379
100000,IY015381
100000,IY015383
100000,IY015385
100000,JE004076
100000,JE004106
100000,JE004664
100000,JE005751
100000,JE006072
100000,JE006073
100000,JE007570
100000,JE008567
100000,JE008903
100000,LM001168
100000,LN000778
100000,MA002502
100000,MC005545
100000,ME001079
100000,ME001122
100000,ME001162
100000,ME001163
100000,ME001178
100000,ME001278
100000,ME001478
100000,ME001548
100000,ME002160
100000,ME002254
100000,ME002256
100000,ME002257
100000,ME002375
100000,ME002731
100000,ME002732
100000,ME002856
100000,MF000738
100000,MF001059
100000,MF001060
100000,MF001061
100000,MF001062
100000,MF001063
100000,MF001064
100000,MF001420
100000,MF001626
100000,NJ007106
100000,NP000453
100000,NU009247
100000,NU017634
100000,OD005662
100000,OS010749
100000,OS014234
100000,OV001189
100000,OZ001581
100000,OZ001582
100000,OZ001583
100000,OZ002614
100000,OZ011471
100000,PA011974
100000,PG011373
100000,PG012963
100000,PG013498
100000,PH011198
100000,PH011845
100000,PI010848
100000,PI011003
100000,PK012203
100000,PK012205
100000,PK013466
100000,PK014410
100000,PO010915
100000,PR009834
100000,PR009845
100000,PR010223
100000,PR010308
100000,PR011217
100000,PR012755
100000,PR013379
100000,PX005845
100000,PX006509
100000,PX010330
100000,PX010331
100000,PX010332
100000,PX010333
100000,PX010334
100000,PY016316
100000,PZ009964
100000,PZ013401
100000,RR000766
100000,RR000767
100000,RR002619
100000,RR003219
100000,RU001204
100000,RU006911
100000,RU007899
100000,RU007900
100000,RU007901
100000,RU007902
100000,RU007903
100000,RY000848
100000,RZ002241
100000,RZ002242
100000,RZ002662
100000,RZ003029
100000,RZ003111
100000,RZ007447
100000,SD003934
100000,SD003935
100000,SD009860
100000,SE007350
100000,SE007470
100000,SE007714
100000,SE008064
100000,SE008154
100000,SE008170
100000,SE008171
100000,SE008184
100000,SE008574
100000,SE008772
100000,SE009043
100000,SU001240
100000,SU005414
100000,SU005557
100000,SU006144
100000,SU006300
100000,TD007109
100000,TL000865
100000,TL000867
100000,TL001467
100000,TL001657
100000,TL003349
100000,TL004344
100000,TL006781
100000,TL006782
100000,TM001738
100000,TM009434
100000,TU012131
100000,TU012189
100000,TU029850
100000,TW001920
100000,TW002156
100000,TW005140
100000,TW005557
100000,TW009610
100000,TW010229
100000,UL001016
100000,VN000217
100000,VO001700
100000,VO002775
100000,VP000282
100000,VP000806
100000,WB012241
100000,WB014896
100000,WB029347
100000,WN002579
100000,WO002850
100000,WO007562
100000,WU003330
100000,XA000025
100000,XF000122
100000,XG002835
100000,XG005186
100000,XI002491
100000,XI003052
100000,XI003193
100000,XI003209
100000,XI005232
100000,XI005299
100000,XJ003573
100000,XO004781
100000,XR004451
100000,XR006164
100000,XT001281
100000,XT001282
100000,XT002773
100000,XW001572
100000,XW003044
100000,XW003687
100000,XW003690
100000,YB008207
100000,YC011509
100000,YC012497
100000,YE002543
100000,YE002586
100000,YE007196
100000,YE008975
100000,YE008981
100000,YP008545
100000,YP008554
100000,YP008953
100000,YP011710
100000,YV002323
100000,YV006100
100000,YV007093
100000,YW001531
100000,YW002472
100000,CB008480
100000,DV004759
100000,FH013431
100000,GN004191
100000,GZ007973
100000,IA010175
100000,MC004585
100000,PI009957
100000,XI003391
100000,GG005394
100000,CA003652
100000,DE005089
100000,CB006307
100000,CB006782
100000,GZ000911
100000,IA001434
100000,ID000237
100000,LM001145
100000,SU003816
100000,YY002256
100000,TM002034
100000,A0050680
100000,A0055806
100000,A0065009
100000,A0070664
100000,A0080999
100000,A0082298
100000,A0082364
100000,AC005151
100000,AD001111
100000,AD008198
100000,AE000190
100000,AE000793
100000,AG007097
100000,AG007099
100000,AW001253
100000,AY000131
100000,BI001208
100000,BI001259
100000,BI003648
100000,BI003764
100000,BV007391
100000,BW005199
100000,BZ004575
100000,CB000929
100000,CB002244
100000,CB004510
100000,CB005424
100000,CB005425
100000,CB006757
100000,CB006763
100000,CB007363
100000,CB007394
100000,CB007395
100000,CB008552
100000,CC009518
100000,CD001246
100000,CD001361
100000,CD001639
100000,CD001640
100000,CD001964
100000,CD001966
100000,CD001974
100000,CE002862
100000,CE002949
100000,CI010954
100000,CI014017
100000,CI015686
100000,CI019646
100000,CN001777
100000,CN015181
100000,CR003991
100000,CR005732
100000,CS000218
100000,CV000910
100000,CZ000371
100000,DA000854
100000,DA006429
100000,DA009025
100000,DA010062
100000,DA011654
100000,DA011943
100000,DB000625
100000,DB001807
100000,DB002243
100000,DB007224
100000,DB008918
100000,DB014105
100000,DC000414
100000,DC000760
100000,DC002115
100000,DD003491
100000,DD003584
100000,DD006559
100000,DD007093
100000,DD010917
100000,DE000889
100000,DE001002
100000,DE002108
100000,DE005228
100000,DE006791
100000,DE007116
100000,DE007979
100000,DE008046
100000,DE012977
100000,DE013800
100000,DG003562
100000,DG007296
100000,DK001896
100000,DU003191
100000,DU003193
100000,DU004287
100000,DU004288
100000,DU004419
100000,DU004421
100000,DU005368
100000,DU005396
100000,DU005491
100000,DU005689
100000,DU005867
100000,DU005985
100000,DU007755
100000,DU010871
100000,DV012857
100000,DZ001094
100000,EE003639
100000,EF001588
100000,EL003189
100000,EL003851
100000,EL004715
100000,EL005027
100000,EN006751
100000,EX000319
100000,EX000885
100000,FA003067
100000,FN001806
100000,FN002783
100000,FN002814
100000,FN002815
100000,FN002850
100000,FN002855
100000,FN003375
100000,FN003412
100000,FN003727
100000,FN003970
100000,FN004680
100000,FN004681
100000,FN010092
100000,FP002314
100000,FP003495
100000,FP012060
100000,FR002764
100000,FR008466
100000,FR017622
100000,FU004553
100000,FU005171
100000,FU007403
100000,FU009115
100000,FU010626
100000,GB000677
100000,GB001500
100000,GD005644
100000,GE005604
100000,GG004643
100000,GI001198
100000,GJ002798
100000,GJ002799
100000,GL012913
100000,GM000990
100000,GN005536
100000,GN005700
100000,GR000032
100000,GS000362
100000,GS003953
100000,GS004517
100000,GS004920
100000,GS005304
100000,GS005476
100000,GS005967
100000,GS005980
100000,GS005981
100000,GS006015
100000,GS006697
100000,GS006698
100000,GS007335
100000,GS007856
100000,GS008030
100000,GS011467
100000,GS011474
100000,GS013324
100000,GT007066
100000,GU001143
100000,GU002021
100000,GX001732
100000,GZ001665
100000,GZ008015
100000,HD011400
100000,HD011401
100000,HD012744
100000,HN001131
100000,HT001546
100000,HT002741
100000,HV015944
100000,HZ003253
100000,IA000859
100000,IA005636
100000,IA006416
100000,IA007196
100000,IA009293
100000,IB002355
100000,ID003126
100000,ID003291
100000,ID004413
100000,ID006499
100000,IU000344
100000,IU011954
100000,IW014784
100000,IY000115
100000,JD006174
100000,JD007265
100000,JF000083
100000,JG004769
100000,JJ002595
100000,JJ002621
100000,JY000534
100000,JY017212
100000,JZ000825
100000,KJ002191
100000,KJ003032
100000,KJ004451
100000,KJ005646
100000,KJ006061
100000,KJ008868
100000,KJ009506
100000,LC001199
100000,LF000449
100000,MA001474
100000,MA001774
100000,MC000508
100000,MC000726
100000,MC001741
100000,MC003666
100000,MH003283
100000,MM013231
100000,MO006004
100000,MO006446
100000,NF003836
100000,NH001434
100000,NH001813
100000,NH003186
100000,NH004456
100000,NN001732
100000,NN001767
100000,NN002420
100000,NN002889
100000,NN003900
100000,NN004270
100000,NP003273
100000,NR006546
100000,NR006547
100000,NR007163
100000,NU018011
100000,OD004016
100000,OD005350
100000,OD005458
100000,OD005561
100000,OI001670
100000,OU001172
100000,OU002815
100000,OW001551
100000,OX000403
100000,OZ001358
100000,OZ001421
100000,OZ005587
100000,OZ008264
100000,OZ009797
100000,OZ009802
100000,OZ011002
100000,OZ011413
100000,OZ012686
100000,OZ012977
100000,PA000349
100000,PA003885
100000,PA010078
100000,PB001751
100000,PB002863
100000,PC000679
100000,PC000870
100000,PC006229
100000,PD003020
100000,PD007299
100000,PF006403
100000,PG001362
100000,PG001622
100000,PG008354
100000,PH010612
100000,PH015169
100000,PI001009
100000,PI001013
100000,PI005960
100000,PK001637
100000,PK001987
100000,PK010775
100000,PK013804
100000,PM000184
100000,PM000375
100000,PN000255
100000,PN001028
100000,PN001923
100000,PN002054
100000,PN002421
100000,PN004448
100000,PN004474
100000,PN004475
100000,PN004543
100000,PN007592
100000,PN007856
100000,PO001142
100000,PR005116
100000,PR005257
100000,PR006334
100000,PR008043
100000,PY005206
100000,PY010840
100000,PY010971
100000,PY012039
100000,PY012992
100000,PY013311
100000,PZ000571
100000,PZ001757
100000,PZ009738
100000,PZ010517
100000,PZ011498
100000,PZ013185
100000,PZ015104
100000,PZ018725
100000,PZ018726
100000,PZ021532
100000,PZ022217
100000,PZ023027
100000,PZ023609
100000,RA003089
100000,RA003090
100000,RA005475
100000,RA009413
100000,RA010036
100000,RF008302
100000,RR002824
100000,RT002023
100000,RU000321
100000,RU001271
100000,RV006254
100000,RX006263
100000,RX007582
100000,RX009060
100000,RX009061
100000,RY001053
100000,SD000395
100000,SD001066
100000,SD001893
100000,SD002223
100000,SD007226
100000,SD007289
100000,SE004021
100000,SE006173
100000,SE006835
100000,SE007764
100000,SF008854
100000,SF012062
100000,SI007139
100000,SI011387
100000,SI013580
100000,SL001604
100000,SU003131
100000,SU003612
100000,SU006049
100000,SU006349
100000,SU007222
100000,SV003431
100000,SZ000840
100000,TD001230
100000,TD001367
100000,TD006473
100000,TM002046
100000,TM008305
100000,TO002272
100000,TO003236
100000,TO003676
100000,TO005237
100000,TO005271
100000,TO007555
100000,TO007628
100000,TO010472
100000,TR002037
100000,TU001867
100000,TU002041
100000,TU002288
100000,TU005413
100000,TU011862
100000,TU012053
100000,TU013477
100000,TU013478
100000,TU013504
100000,TU013505
100000,TU013771
100000,TU014237
100000,TU015022
100000,TU015162
100000,TU017432
100000,TU018348
100000,TU018671
100000,TU018996
100000,TU019925
100000,TU024445
100000,TV000874
100000,TV000981
100000,TV001046
100000,TV006084
100000,TW000837
100000,TW002662
100000,UB002969
100000,UK003203
100000,VP000437
100000,VV004906
100000,VX001943
100000,WA005217
100000,WB014005
100000,WB014062
100000,WB014829
100000,WB017617
100000,WB018798
100000,WB027847
100000,WJ000500
100000,WJ002239
100000,WJ002522
100000,WO005527
100000,WP001406
100000,WP009369
100000,XB002880
100000,XP001019
100000,XR000436
100000,XR002712
100000,XV002571
100000,XV003020
100000,YB001710
100000,YC001669
100000,YE002438
100000,YE003159
100000,YE004277
100000,YE004498
100000,YE006966
100000,YP000283
100000,YP001915
100000,YP002159
100000,YP002209
100000,YV001353
100000,YZ000219
100000,YZ003066
100000,YZ003223
100000,YZ005525
100000,A0014759
100000,A0020239
100000,A0020354
100000,A0020524
100000,A0020525
100000,A0020526
100000,A0020534
100000,A0020535
100000,A0020542
100000,A0020612
100000,A0021821
100000,A0021846
100000,A0021849
100000,A0022643
100000,A0023077
100000,A0024176
100000,A0024177
100000,A0025108
100000,A0025110
100000,A0026528
100000,A0029427
100000,A0029456
100000,A0029457
100000,A0029459
100000,A0029460
100000,A0030424
100000,A0030427
100000,A0030429
100000,A0030436
100000,A0030438
100000,A0030441
100000,A0030444
100000,A0030533
100000,A0030545
100000,A0031891
100000,A0031899
100000,A0038838
100000,A0039879
100000,A0039917
100000,A0040732
100000,A0040745
100000,A0040754
100000,A0044841
100000,A0044845
100000,A0044848
100000,A0044894
100000,A0044908
100000,A0047239
100000,A0048114
100000,A0048115
100000,A0055632
100000,A0059794
100000,A0059795
100000,A0059796
100000,A0059797
100000,A0059798
100000,A0059800
100000,A0059801
100000,A0059802
100000,A0059803
100000,A0059804
100000,A0059805
100000,A0059806
100000,A0059807
100000,A0059808
100000,A0059809
100000,A0059812
100000,A0059813
100000,A0059829
100000,A0059831
100000,A0059871
100000,A0064712
100000,A0064713
100000,A0064715
100000,A0064717
100000,A0064732
100000,A0064734
100000,A0064751
100000,A0064773
100000,AC005037
100000,AC005531
100000,AC006321
100000,AC006804
100000,AG006809
100000,AG007404
100000,AG007984
100000,AH006504
100000,AH006877
100000,AI009376
100000,AX005279
100000,AY004227
100000,AY005221
100000,BI004412
100000,BI004907
100000,BJ006526
100000,BJ007860
100000,BU005312
100000,BU005323
100000,BU005803
100000,BV006238
100000,BV006490
100000,BV007104
100000,BV007221
100000,BW005822
100000,BW005823
100000,BW006183
100000,BW007325
100000,BY005273
100000,BY005316
100000,BY005391
100000,BY005546
100000,BY006303
100000,BY006304
100000,BZ005977
100000,CR021734
100000,CR022851
100000,DD018517
100000,DD018518
100000,DD018519
100000,DD018520
100000,DD018868
100000,DD018936
100000,DD019533
100000,DD019994
100000,DJ012298
100000,DJ012299
100000,DJ012300
100000,DJ012536
100000,DJ012648
100000,DJ012918
100000,DJ013386
100000,DP003601
100000,DP004102
100000,DP004104
100000,DP004565
100000,DP005138
100000,DP005233
100000,DU013618
100000,DU013619
100000,DV016416
100000,EF016153
100000,EF016164
100000,EF016165
100000,EF016166
100000,EN012584
100000,EN012665
100000,EN012737
100000,EN012847
100000,EN013563
100000,EX013675
100000,EX013747
100000,EX013748
100000,FH006612
100000,FH021269
100000,FH021270
100000,FH021785
100000,FH022487
100000,FH022650
100000,FH022651
100000,FH022652
100000,FN014163
100000,FN014458
100000,FP017951
100000,FP018283
100000,FP018284
100000,FU024791
100000,FU025218
100000,GE015320
100000,GE015704
100000,GE016633
100000,GG005609
100000,GJ020244
100000,GJ020873
100000,GJ020923
100000,GJ021190
100000,GL012138
100000,GM014366
100000,GM014367
100000,GM014698
100000,GM014961
100000,GM015533
100000,GN017879
100000,GN018450
100000,GZ017430
100000,HK009486
100000,HV017109
100000,HV017110
100000,HV017795
100000,HX019141
100000,HX019142
100000,HZ015355
100000,HZ015358
100000,HZ015359
100000,HZ016103
100000,ID017747
100000,ID018070
100000,ID018886
100000,IU014179
100000,IU014381
100000,IU014513
100000,IU014617
100000,IU015442
100000,IW010336
100000,IW010337
100000,IW014705
100000,IW014709
100000,IW015039
100000,IW015472
100000,JD000121
100000,KJ014404
100000,KJ014465
100000,KJ014997
100000,KJ015085
100000,NP015870
100000,NP016158
100000,NP017096
100000,NU023241
100000,NU024105
100000,NU024195
100000,OU003866
100000,OU004539
100000,OU004920
100000,OU005416
100000,OW006961
100000,OW007374
100000,OW007441
100000,OZ014805
100000,OZ014810
100000,OZ015661
100000,PA019198
100000,PA019199
100000,PA019200
100000,PA019493
100000,PE000647
100000,PF007269
100000,PF008591
100000,PF020320
100000,PF020952
100000,PF021376
100000,PG025410
100000,PG025675
100000,PG025684
100000,PG025836
100000,PG026535
100000,PG026795
100000,PH018171
100000,PO019606
100000,PO019991
100000,PV001568
100000,PY020779
100000,PY020851
100000,PZ027623
100000,PZ028373
100000,RF008772
100000,RF009055
100000,RF009056
100000,RF009130
100000,RG009174
100000,RG009786
100000,RG009939
100000,RI006132
100000,RR006535
100000,RT009668
100000,RT009739
100000,RT010479
100000,RT010993
100000,RT011164
100000,RU008360
100000,RV006720
100000,RV007817
100000,RV008043
100000,RX008172
100000,RX008838
100000,RY010864
100000,RY011101
100000,RY011425
100000,RY011638
100000,RZ005992
100000,RZ006592
100000,SD014014
100000,SD014015
100000,SD014112
100000,SD014114
100000,SD014274
100000,SD014373
100000,SD014632
100000,SD014673
100000,SD014997
100000,SU014591
100000,SU014598
100000,SU015028
100000,TM022734
100000,TM022823
100000,TM022882
100000,TP010634
100000,TU032995
100000,TU033892
100000,TW010178
100000,UK011560
100000,UK011562
100000,UP002349
100000,VM004574
100000,VM004580
100000,VM004581
100000,VM005868
100000,VM006053
100000,VO003009
100000,VO003908
100000,VO004014
100000,VP002754
100000,VP002755
100000,VP003150
100000,VP003416
100000,VR003545
100000,VR003650
100000,VR003741
100000,VR004279
100000,VU006100
100000,VU006456
100000,VV006096
100000,VX004518
100000,VX006547
100000,VX006548
100000,WA010876
100000,WB028499
100000,WB029800
100000,WB029991
100000,WJ009779
100000,WJ009780
100000,WN007638
100000,WP008256
100000,WP008257
100000,WP009305
100000,WU003642
100000,WU004720
100000,WU004893
100000,WU004902
100000,XA004808
100000,XA006542
100000,XA006543
100000,XB003799
100000,XG003622
100000,XG003657
100000,XG003658
100000,XG003888
100000,XH005908
100000,XH006131
100000,XI004234
100000,XI005203
100000,XI005415
100000,XI005431
100000,XJ003784
100000,XJ003802
100000,XJ003954
100000,XJ004765
100000,XJ004925
100000,XM002775
100000,XM003104
100000,XO006249
100000,XO006390
100000,XP003698
100000,XP003699
100000,XP004105
100000,XP004131
100000,XR003525
100000,XR003528
100000,XR003954
100000,XS002784
100000,XS002865
100000,XT002795
100000,XV003037
100000,XV003672
100000,XW002072
100000,XW002457
100000,YA009300
100000,YA009337
100000,YA009686
100000,YA010136
100000,YA010137
100000,YA010138
100000,YB009438
100000,YC010732
100000,YC011627
100000,YD009661
100000,YD010222
100000,YD010780
100000,YE008248
100000,YF008896
100000,YF009581
100000,YF009798
100000,YP010560
100000,YP010563
100000,YP011294
100000,YP012795
100000,YP013078
100000,YV008366
100000,YV008367
100000,YV008588
100000,YY003017
100000,YY003030
100000,YZ019106
100000,YZ019234
100000,YZ020042
100000,YZ020442
100000,YZ020776
100000,YZ021689
100000,BI003759
100000,CB008316
100000,DD006549
100000,DG005214
100000,CB008946
100000,JE004296
100000,RR002229
100000,YB002303
100000,YZ000666
100000,YZ001666
100000,YZ004206
100000,YZ008139
100000,DG008597
100000,RA012985
100000,MD000615
100000,MD000617
100000,AW002687
100000,CI009203
100000,CI013053
100000,CT001037
100000,DA009871
100000,GN000486
100000,OW000241
100000,PO018928
100000,PR006385
100000,RA011133
100000,RI000527
100000,SD009076
100000,TM011364
100000,CB008968
100000,DB000488
100000,EE002015
100000,OI001210
100000,OW000243
100000,PN002420
100000,PR006921
100000,PZ010968
100000,TE006704
100000,JD006148
100000,OS000908
100000,OS000909
100000,PK010487
100000,PR009112
100000,SF011285
100000,A0009550
100000,A0041733
100000,AD001178
100000,AD001179
100000,AG000477
100000,BJ000247
100000,CD001385
100000,CD001979
100000,CI008720
100000,CI011050
100000,CI012669
100000,CI013394
100000,CI013462
100000,CI014743
100000,CI015883
